PLAC,DIVI,OPEC,SECTION,DIVISION,DIVISION_NAME,DIVISION_NAME_ABBR,VENDOR,VENDOR_NAME,PO_NO,ITEM_NO,ITEM_NAME,SPEC,DRAW,AC,DEPT,ORGN,WC,CL,PO_DATE,DUE_DATE,REPLY_DATE,CLOSED_DATE,PRINT_FLG,TOCK_TYPE,RCV_TYPE,INV_DATE,INV_NO,REPLY_QTY,REPLY_UNIT,REPLY_UP,REPLY_AMT,REPLY_CUR,TAX_RATE,TAX_AMT,TOTAL_AMT,TRAD,ETD_DATE,ETA_DATE,EFC_DATE,TAX_INVOICE,RCV_FLG,RCV_DATE,STATUS,REMARK,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2223217,NMB-MINEBEA THAI LIMITED,YD48442,1113-191-00028,STACK COATED,(NMB REV.C),SKYBOLT 3D,4520A2,12,,,LC,24/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,J888207,1920,PCS,5.3939,10356.29,BT,0,0,10356.29,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2223217,NMB-MINEBEA THAI LIMITED,YD48442,1113-191-00028,STACK COATED,(NMB REV.C),SKYBOLT 3D,4520A2,12,,,LC,24/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,J888208,1920,PCS,5.3939,10356.29,BT,0,0,10356.29,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2223217,NMB-MINEBEA THAI LIMITED,YD48442,1113-191-00028,STACK COATED,(NMB REV.C),SKYBOLT 3D,4520A2,12,,,LC,24/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,J888209,1920,PCS,5.3939,10356.29,BT,0,0,10356.29,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2223217,NMB-MINEBEA THAI LIMITED,YD48442,1113-191-00028,STACK COATED,(NMB REV.C),SKYBOLT 3D,4520A2,12,,,LC,24/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,J888210,1920,PCS,5.3939,10356.29,BT,0,0,10356.29,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2223217,NMB-MINEBEA THAI LIMITED,YD48444,1117-191-00018,STACK COATED,(NMB REV.A),ROSEWOOD 1D LC,4520A2,12,,,LC,24/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,J888685,1920,PCS,4.127,7923.84,BT,0,0,7923.84,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2223217,NMB-MINEBEA THAI LIMITED,YD48444,1117-191-00018,STACK COATED,(NMB REV.A),ROSEWOOD 1D LC,4520A2,12,,,LC,24/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,J888686,1920,PCS,4.127,7923.84,BT,0,0,7923.84,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2223217,NMB-MINEBEA THAI LIMITED,YD48444,1117-191-00018,STACK COATED,(NMB REV.A),ROSEWOOD 1D LC,4520A2,12,,,LC,24/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,J888687,1920,PCS,4.127,7923.84,BT,0,0,7923.84,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2223217,NMB-MINEBEA THAI LIMITED,YD48444,1117-191-00018,STACK COATED,(NMB REV.A),ROSEWOOD 1D LC,4520A2,12,,,LC,24/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,J888688,1920,PCS,4.127,7923.84,BT,0,0,7923.84,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2223217,NMB-MINEBEA THAI LIMITED,YD48444,1117-191-00018,STACK COATED,(NMB REV.A),ROSEWOOD 1D LC,4520A2,12,,,LC,24/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,J888689,1920,PCS,4.127,7923.84,BT,0,0,7923.84,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2223217,NMB-MINEBEA THAI LIMITED,YD48445,1117-191-00006,STACK COATED,(NMB REV.A),ROSEWOOD 2D,4520A2,12,,,LC,24/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,J888690,1920,PCS,4.3292,8312.06,BT,0,0,8312.06,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2223217,NMB-MINEBEA THAI LIMITED,YD48445,1117-191-00006,STACK COATED,(NMB REV.A),ROSEWOOD 2D,4520A2,12,,,LC,24/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,J888691,1920,PCS,4.3292,8312.06,BT,0,0,8312.06,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2223217,NMB-MINEBEA THAI LIMITED,YD48445,1117-191-00006,STACK COATED,(NMB REV.A),ROSEWOOD 2D,4520A2,12,,,LC,24/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,J888692,1920,PCS,4.3292,8312.06,BT,0,0,8312.06,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2223217,NMB-MINEBEA THAI LIMITED,YD48445,1117-191-00006,STACK COATED,(NMB REV.A),ROSEWOOD 2D,4520A2,12,,,LC,24/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,J888693,1920,PCS,4.3292,8312.06,BT,0,0,8312.06,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2223217,NMB-MINEBEA THAI LIMITED,YD48446,1115-191-00003,STACK COATED,(NMB REV.A),V11 1D,4520A2,12,,,LC,24/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,J888667,1900,PCS,3.4842,6619.98,BT,0,0,6619.98,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2223217,NMB-MINEBEA THAI LIMITED,YD48446,1115-191-00003,STACK COATED,(NMB REV.A),V11 1D,4520A2,12,,,LC,24/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,J888668,1900,PCS,3.4842,6619.98,BT,0,0,6619.98,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2223217,NMB-MINEBEA THAI LIMITED,YD48446,1115-191-00003,STACK COATED,(NMB REV.A),V11 1D,4520A2,12,,,LC,24/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,J888669,1900,PCS,3.4842,6619.98,BT,0,0,6619.98,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2223217,NMB-MINEBEA THAI LIMITED,YD48446,1115-191-00003,STACK COATED,(NMB REV.A),V11 1D,4520A2,12,,,LC,24/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,J888670,1900,PCS,3.4842,6619.98,BT,0,0,6619.98,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2223217,NMB-MINEBEA THAI LIMITED,YD48446,1115-191-00003,STACK COATED,(NMB REV.A),V11 1D,4520A2,12,,,LC,24/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,J888671,1900,PCS,3.4842,6619.98,BT,0,0,6619.98,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2223217,NMB-MINEBEA THAI LIMITED,YD48446,1115-191-00003,STACK COATED,(NMB REV.A),V11 1D,4520A2,12,,,LC,24/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,J888672,1900,PCS,3.4842,6619.98,BT,0,0,6619.98,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2223217,NMB-MINEBEA THAI LIMITED,YD48446,1115-191-00003,STACK COATED,(NMB REV.A),V11 1D,4520A2,12,,,LC,24/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,J888673,1900,PCS,3.4842,6619.98,BT,0,0,6619.98,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2223217,NMB-MINEBEA THAI LIMITED,YD48446,1115-191-00003,STACK COATED,(NMB REV.A),V11 1D,4520A2,12,,,LC,24/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,J888674,1900,PCS,3.4842,6619.98,BT,0,0,6619.98,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2223217,NMB-MINEBEA THAI LIMITED,YD48446,1115-191-00003,STACK COATED,(NMB REV.A),V11 1D,4520A2,12,,,LC,24/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,J888675,1900,PCS,3.4842,6619.98,BT,0,0,6619.98,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2223217,NMB-MINEBEA THAI LIMITED,YD48446,1115-191-00003,STACK COATED,(NMB REV.A),V11 1D,4520A2,12,,,LC,24/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,J888676,1900,PCS,3.4842,6619.98,BT,0,0,6619.98,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2223217,NMB-MINEBEA THAI LIMITED,YD48446,1115-191-00003,STACK COATED,(NMB REV.A),V11 1D,4520A2,12,,,LC,24/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,J888677,1900,PCS,3.4842,6619.98,BT,0,0,6619.98,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2223217,NMB-MINEBEA THAI LIMITED,YD48446,1115-191-00003,STACK COATED,(NMB REV.A),V11 1D,4520A2,12,,,LC,24/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,J888678,1900,PCS,3.4842,6619.98,BT,0,0,6619.98,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2223217,NMB-MINEBEA THAI LIMITED,YD48446,1115-191-00003,STACK COATED,(NMB REV.A),V11 1D,4520A2,12,,,LC,24/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,J888679,1900,PCS,3.4842,6619.98,BT,0,0,6619.98,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2223217,NMB-MINEBEA THAI LIMITED,YD48446,1115-191-00003,STACK COATED,(NMB REV.A),V11 1D,4520A2,12,,,LC,24/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,J888680,1900,PCS,3.4842,6619.98,BT,0,0,6619.98,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2223217,NMB-MINEBEA THAI LIMITED,YD48446,1115-191-00003,STACK COATED,(NMB REV.A),V11 1D,4520A2,12,,,LC,24/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,J888681,1900,PCS,3.4842,6619.98,BT,0,0,6619.98,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2223217,NMB-MINEBEA THAI LIMITED,YD48446,1115-191-00003,STACK COATED,(NMB REV.A),V11 1D,4520A2,12,,,LC,24/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,J888682,1900,PCS,3.4842,6619.98,BT,0,0,6619.98,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2223217,NMB-MINEBEA THAI LIMITED,YD48446,1115-191-00003,STACK COATED,(NMB REV.A),V11 1D,4520A2,12,,,LC,24/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,J888683,1900,PCS,3.4842,6619.98,BT,0,0,6619.98,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2223217,NMB-MINEBEA THAI LIMITED,YD48446,1115-191-00003,STACK COATED,(NMB REV.A),V11 1D,4520A2,12,,,LC,24/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,J888684,1900,PCS,3.4842,6619.98,BT,0,0,6619.98,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2223217,NMB-MINEBEA THAI LIMITED,YD48449,1115-191-00014,STACK COATED,(NMB REV.B),DORADO 10D,4520A2,11,,,LC,24/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,J888700,1200,PCS,6.4938,7792.56,BT,0,0,7792.56,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2223217,NMB-MINEBEA THAI LIMITED,YD48449,1115-191-00014,STACK COATED,(NMB REV.B),DORADO 10D,4520A2,11,,,LC,24/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,J888701,1200,PCS,6.4938,7792.56,BT,0,0,7792.56,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2223217,NMB-MINEBEA THAI LIMITED,YD48449,1115-191-00014,STACK COATED,(NMB REV.B),DORADO 10D,4520A2,11,,,LC,24/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,J888702,1200,PCS,6.4938,7792.56,BT,0,0,7792.56,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2223217,NMB-MINEBEA THAI LIMITED,YD48449,1115-191-00014,STACK COATED,(NMB REV.B),DORADO 10D,4520A2,11,,,LC,24/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,J888703,1200,PCS,6.4938,7792.56,BT,0,0,7792.56,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2223217,NMB-MINEBEA THAI LIMITED,YD48449,1115-191-00014,STACK COATED,(NMB REV.B),DORADO 10D,4520A2,11,,,LC,24/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,J888704,1200,PCS,6.4938,7792.56,BT,0,0,7792.56,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2223217,NMB-MINEBEA THAI LIMITED,YD48449,1115-191-00014,STACK COATED,(NMB REV.B),DORADO 10D,4520A2,11,,,LC,24/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,J888705,1200,PCS,6.4938,7792.56,BT,0,0,7792.56,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2223217,NMB-MINEBEA THAI LIMITED,YD48449,1115-191-00014,STACK COATED,(NMB REV.B),DORADO 10D,4520A2,11,,,LC,24/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,J888706,1200,PCS,6.4938,7792.56,BT,0,0,7792.56,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2223217,NMB-MINEBEA THAI LIMITED,YD48449,1115-191-00014,STACK COATED,(NMB REV.B),DORADO 10D,4520A2,11,,,LC,24/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,J888707,1200,PCS,6.4938,7792.56,BT,0,0,7792.56,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2223217,NMB-MINEBEA THAI LIMITED,YD48449,1115-191-00014,STACK COATED,(NMB REV.B),DORADO 10D,4520A2,11,,,LC,24/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,J888708,1200,PCS,6.4938,7792.56,BT,0,0,7792.56,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2223217,NMB-MINEBEA THAI LIMITED,YD48449,1115-191-00014,STACK COATED,(NMB REV.B),DORADO 10D,4520A2,11,,,LC,24/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,J888709,1200,PCS,6.4938,7792.56,BT,0,0,7792.56,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,2223217,NMB-MINEBEA THAI LIMITED,YD48449,1115-191-00014,STACK COATED,(NMB REV.B),DORADO 10D,4520A2,11,,,LC,24/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,J888710,1200,PCS,6.4938,7792.56,BT,0,0,7792.56,,,,,,,,WAITING RECEIVE,P/O BALANCE,
